bearID,sex,year,bearyear,birth,age,litterID,repro,jan,reprocat,cubsfirstcount,cubseparation,cubage,statut,weaningage,ILI,dam,sire,matlitterID,sampleID,year.sampled,C13.suess,N15,mass,headcirc,condition,Cmonth,cort,littercond,littercort
W0818,F,2015,W0818.2015,2007,8,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0237,V151510,W0237.2007,574,2016,-21.06,4.38,87.4,58,1.51,4,7.11,,
W0820,F,2009,W0820.2009,2007,2,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0237,V151510,W0237.2007,855,2010,-22.78,4.1,55,51,1.08,6,12.34,,
W0820,F,2010,W0820.2010,2007,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0237,V151510,W0237.2007,689,2011,-22.51,4.14,57,53.5,1.07,4,7.69,,
W0820,F,2010,W0820.2010,2007,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0237,V151510,W0237.2007,689,2011,-22.51,4.14,57,53.5,1.07,4,7.69,,
W0820,F,2010,W0820.2010,2007,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0237,V151510,W0237.2007,689,2011,-22.51,4.14,57,53.5,1.07,4,7.69,,
W0820,F,2011,W0820.2011,2007,4,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0237,V151510,W0237.2007,647,2012,-23,4.26,62,55,1.13,4,4.79,,
W0825,F,2011,W0825.2011,2007,4,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0425,V122608,W0425.2007,648,2012,-23.3,4.11,49.5,51,0.97,4,6.06,,
W0825,F,2011,W0825.2011,2007,4,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0425,V122608,W0425.2007,648,2012,-23.3,4.11,49.5,51,0.97,4,6.06,,
W0825,F,2012,W0825.2012,2007,5,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0425,V122608,W0425.2007,601,2013,-23.52,4.55,58,53,1.09,4,7.38,,
W0826,F,2009,W0826.2009,1997,12,W0826.2009,2,b,Wcubs,3,no,0,M,2.5,P,W0124,NA,W0124.1997,856,2010,-22.68,4.11,83,62,1.34,4,10.04,0.47,
W0904,F,2011,W0904.2011,2008,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0229,W0718,W0229.2008,649,2012,-22.85,4.99,63,52,1.21,4,4.39,,
W0904,F,2011,W0904.2011,2008,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0229,W0718,W0229.2008,649,2012,-22.85,4.99,63,52,1.21,4,4.39,,
W1011,F,2012,W1011.2012,2009,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0826,W0718,W0826.2009,604,2013,-22.88,5.02,55.5,53,1.05,5,4.34,,
W1011,F,2012,W1011.2012,2009,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0826,W0718,W0826.2009,604,2013,-22.88,5.02,55.5,53,1.05,5,4.34,,
W1017,F,2012,W1017.2012,2009,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0237,V434511,W0237.2009,605,2013,-23.04,4.73,64,55,1.16,4,4.93,,
W1017,F,2012,W1017.2012,2009,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0237,V434511,W0237.2009,605,2013,-23.04,4.73,64,55,1.16,4,4.93,,
W1110,F,2014,W1110.2014,2010,4,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0326,UNKNOWN22,W0326.2010,722,2015,-23.1,4.67,62.2,52.5,1.18,4,4.7,,
W1110,F,2015,W1110.2015,2010,5,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0326,UNKNOWN22,W0326.2010,716,2016,-23.31,4.94,82.5,56,1.47,4,7.51,,
W1203,F,2015,W1203.2015,2008,7,W1203.2015,2,b,Wcubs,3,no,0,P,1.5,P,NA,W9301,NA.2008,575,2016,-23.8,5.17,77.8,56.5,1.38,5,7.05,0.35,
W1205,F,2014,W1205.2014,2011,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0104,W9701,W0104.2011,719,2015,-23.44,5.42,74.5,55,1.35,4,6.26,,
W1206,F,2014,W1206.2014,2011,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0104,V229012,W0104.2011,720,2015,-23.77,5.66,90.6,60,1.51,4,6.33,,
W1206,F,2015,W1206.2015,2011,4,W1206.2015,2,b,Wcubs,,yes,0,P,litterloss,P,W0104,V229012,W0104.2011,717,2016,-24.02,6.15,120,65,1.85,4,4.64,0,0
W0219,F,2009,W0219.2009,2001,8,W0219.2009,2,b,Wcubs,1,yes,0,M,litterloss,O,W9008,W0202,W9008.2001,793,2010,-23.63,4.9,84,63,1.33,5,8.4,0,0
W1209,F,2015,W1209.2015,2011,4,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0716,W0408,W0716.2011,570,2016,-23.25,4.56,55,52,1.06,4,8.57,,
W0503,F,2008,W0503.2008,2004,4,W0503.2008,2,b,Wcubs,0,yes,0,P,litterloss,FV,W9806,W0233,W9806.2004,743,2009,-22.89,4.71,90,63,1.43,4,7.79,0,0
W0504,F,2009,W0504.2009,2004,5,W0504.2009,2,b,Wcubs,2,yes,0,M,litterloss,O,W0326,W9301,W0326.2004,797,2010,-22.83,4.22,80,62,1.29,4,4.43,0,0
W1304,F,2015,W1304.2015,2012,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W9403,UNKNOWN14,W9403.2012,573,2016,-23.32,4.75,48.8,49.5,0.99,4,7.32,,
W1305,F,2015,W1305.2015,2012,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0303,V229513,W0303.2012,572,2016,-23.09,4.83,72,55,1.31,4,6.98,,
W8811,F,1998,W8811.1998,1978,20,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,NA,NA,NA.1978,158,1999,-22.6,6.1,140,64,2.19,4,3.41,,
W9101,F,1996,W9101.1996,1990,6,W9101.1996,2,b,Wcubs,,yes,0,P,litterloss,P,W8906,W8607,W8906.1990,8,1997,-22.8,4.66,80,55,1.45,4,2.29,0,
W9207,F,1995,W9207.1995,1991,4,W9207.1995,2,b,Wcubs,2,no,0,P,1.5,P,W8808,UNKNOWN26,W8808.1991,43,1996,-23.44,3.54,76,56,1.36,4,4.59,0.52,4.42
W0425,F,2010,W0425.2010,2000,10,W0425.2010,2,b,Wcubs,2,no,0,M,1.5,O,W0325,NA,W0325.2000,670,2011,-22.93,4.18,65.4,57,1.15,4,9.74,0.22,11.45
W0517,F,2010,W0517.2010,2001,9,W0517.2010,2,b,Wcubs,2,no,0,M,1.5,O,NA,NA,NA.2001,671,2011,-22.17,4.26,58,54,1.07,4,11.05,0.28,14.14
W9403,F,2001,W9403.2001,1993,8,W9403.2001,2,b,Wcubs,4,no,0,M,1.5,TW,W8808,W8607,W8808.1993,270,2002,-22.75,4.47,80,58,1.38,4,5.69,0.28,5.51
W9804,F,2002,W9804.2002,1997,5,W9804.2002,2,b,Wcubs,2,no,0,M,1.5,O,W9008,W9811,W9008.1997,860,2003,-22.77,4.13,64,56,1.14,4,16.2,0.29,13.43
W0425,F,2007,W0425.2007,2000,7,W0425.2007,2,b,Wcubs,3,no,0,M,1.5,TW,W0325,NA,W0325.2000,528,2008,-22.69,4.23,71,58,1.22,4,9.56,0.3,5.38
W9208,F,1995,W9208.1995,1991,4,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W8808,W8503,W8808.1991,44,1996,-22.46,4.58,101,61.5,1.64,4,3.53,,
W0326,F,2010,W0326.2010,1993,17,W0326.2010,2,b,Wcubs,3,no,0,M,1.5,TH,NA,NA,NA.1993,669,2011,-22.67,4.4,82,60,1.37,4,12.36,0.35,12.01
W0219,F,2010,W0219.2010,2001,9,W0219.2010,2,b,Wcubs,3,no,0,M,2.5,O,W9008,W0202,W9008.2001,667,2011,-23.37,4.58,80,61,1.31,4,10.76,0.37,10.81
W0004,F,2007,W0004.2007,1994,13,W0004.2007,2,b,Wcubs,3,no,0,M,2.5,TH,NA,W9002,NA.1994,516,2008,-22.97,4.24,88,65,1.35,4,4.84,0.38,4.35
W0004,F,2008,W0004.2008,1994,14,W0004.2007,3,s,Wcubs,3,no,1,M,2.5,TH,NA,W9002,NA.1994,731,2009,-22.76,4.06,96,63,1.52,4,11.02,0.38,4.35
W0010,F,2007,W0010.2007,1999,8,W0010.2007,2,b,Wcubs,2,no,0,M,1.5,TW,W9403,W9810,W9403.1999,517,2008,-22.66,3.7,81,58,1.4,4,4.83,0.38,4.35
W0425,F,2012,W0425.2012,2000,12,W0425.2012,2,b,Wcubs,3,no,0,M,1.5,TW,W0325,NA,W0325.2000,587,2013,-23.56,4.65,76,59,1.29,5,10.86,0.39,8.01
W0425,F,2005,W0425.2005,2000,5,W0425.2005,2,b,Wcubs,2,no,0,M,1.5,TW,W0325,NA,W0325.2000,892,2006,-23.16,4.81,72,57,1.26,4,8.33,0.43,10.22
W9615,F,2010,W9615.2010,1995,15,W9615.2010,2,b,Wcubs,2,no,0,M,litterloss,TW,W8905,W9409,W8905.1995,664,2011,-22.26,4.61,90,58,1.55,4,12.77,0.43,9.94
W0018,F,2004,W0018.2004,1999,5,W0018.2004,2,b,Wcubs,2,no,0,M,1.5,TW,W9504,V235813,W9504.1999,417,2005,-23.06,4.27,82,58,1.41,4,5.15,0.44,7.32
W9208,F,1996,W9208.1996,1991,5,W9208.1996,2,b,Wcubs,2,no,0,P,1.5,P,W8808,W8503,W8808.1991,11,1997,-22.86,5.37,99,59,1.68,4,3.64,0.87,
W0720,F,2010,W0720.2010,2000,10,W0720.2009,3,s,Wcubs,2,no,1,M,2.5,,W0325,W0012,W0325.2000,681,2011,-22.87,4.65,56,56,1,4,10.03,0.44,9.19
W9307,F,1995,W9307.1995,1992,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W8906,UNKNOWN26,W8906.1992,46,1996,-22.83,4.47,70,55,1.27,4,3.74,,
W0237,F,2009,W0237.2009,1997,12,W0237.2009,2,b,Wcubs,3,no,0,M,1.5,TW,NA,NA,NA.1997,795,2010,-22.76,3.49,90,60.5,1.49,4,16.8,0.45,7.4
W0326,F,2007,W0326.2007,1993,14,W0326.2007,2,b,Wcubs,3,no,0,M,2.5,TH,NA,NA,NA.1993,524,2008,-22.54,4.25,89,65,1.37,4,6.06,0.45,5.97
W9307,F,2001,W9307.2001,1992,9,W9307.2001,2,b,Wcubs,3,no,0,M,1.5,TW,W8906,UNKNOWN26,W8906.1992,269,2002,-23.01,4.59,89,59,1.51,4,6.85,0.45,5.48
W9903,F,2007,W9903.2007,1997,10,W9903.2007,2,b,Wcubs,3,no,0,M,1.5,TH,NA,NA,NA.1997,515,2008,-22.69,4.07,71,61,1.16,4,10.22,0.45,12.87
W0621,F,2012,W0621.2012,2005,7,W0621.2012,2,b,Wcubs,3,no,0,M,1.5,O,W9913,W0424,W9913.2005,592,2013,-23.18,4.21,86,62,1.39,4,27.41,0.46,8.34
W9307,F,1996,W9307.1996,1992,4,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W8906,UNKNOWN26,W8906.1992,12,1997,-23.12,4.79,63,57,1.11,4,3.64,,
W9310,F,1995,W9310.1995,1992,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W9308,W8807,W9308.1992,48,1996,-22.83,4.68,85,59,1.44,4,3.06,,
W8906,F,2000,W8906.2000,1981,19,W8906.2000,2,b,Wcubs,3,no,0,M,1.5,TW,NA,NA,NA.1981,238,2001,-22.71,4.72,125,69,1.81,4,3.37,0.46,4.97
W9003,F,1996,W9003.1996,1989,7,W9003.1995,3,s,Wcubs,2,no,1,M,2.5,,W8802,UNKNOWN25,W8802.1989,7,1997,-22.73,5.03,103,59,1.75,4,3.64,0.46,4.39
W8906,F,2002,W8906.2002,1981,21,W8906.2002,2,b,Wcubs,3,no,0,M,1.5,TW,NA,NA,NA.1981,858,2003,-22.93,4.65,97,65,1.49,4,5.36,0.47,4.24
W9403,F,2012,W9403.2012,1993,19,W9403.2012,2,b,Wcubs,2,no,0,M,1.5,O,W8808,W8607,W8808.1993,583,2013,-23.17,5.18,93,62.5,1.49,4,5.69,0.48,10.23
W9913,F,2005,W9913.2005,1998,7,W9913.2005,2,b,Wcubs,3,no,0,M,1.5,TW,W9404,W9311,W9404.1998,448,2006,-23.22,3.99,99,62,1.6,5,4.64,0.48,5.84
W9914,F,2005,W9914.2005,1998,7,W9914.2005,2,b,Wcubs,3,no,0,M,1.5,O,W9404,W9311,W9404.1998,449,2006,-22.69,4.51,94,63,1.49,5,3.75,0.48,5.84
W9310,F,1997,W9310.1997,1992,5,W9310.1997,2,b,Wcubs,1,no,0,P,1.5,P,W9308,W8807,W9308.1992,130,1998,-22.55,3.99,90,62,1.45,4,3.37,0.65,3.65
W9814,F,2006,W9814.2006,1997,9,W9814.2006,2,b,Wcubs,2,no,0,M,2.5,TH,W9308,W8807,W9308.1997,482,2007,-22.75,4.17,85,62,1.37,4,4.89,0.49,4.47
W9308,F,1997,W9308.1997,1988,9,W9308.1997,2,b,Wcubs,3,no,0,M,2.5,O,W8811,W8806,W8811.1988,129,1998,-22.69,4.26,95,63,1.51,4,4.24,0.5,4.38
W9310,F,2002,W9310.2002,1992,10,W9310.2002,2,b,Wcubs,2,no,0,M,2.5,O,W9308,W8807,W9308.1992,326,2003,-22.87,3.2,88,64,1.38,4,7.83,0.5,5.83
W8906,F,1996,W8906.1996,1981,15,W8906.1996,2,b,Wcubs,3,no,0,M,1.5,TW,NA,NA,NA.1981,6,1997,-23.05,4.44,118,65,1.82,4,3.62,0.52,5.51
W9806,F,2006,W9806.2006,1996,10,W9806.2006,2,b,Wcubs,3,no,0,M,1.5,TW,W0121,NA,W0121.1996,481,2007,-23.21,4.63,91,64,1.42,4,4.89,0.51,5.73
W9903,F,2004,W9903.2004,1997,7,W9903.2004,2,b,Wcubs,1,no,0,M,2.5,TH,NA,NA,NA.1997,416,2005,-22.62,4.01,75,60,1.25,4,6.47,0.51,6.52
W9403,F,1995,W9403.1995,1993,2,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W8808,W8607,W8808.1993,51,1996,-23.13,3.96,52,50,1.04,4,3.6,,
W9404,F,2001,W9404.2001,1993,8,W9404.2001,2,b,Wcubs,3,no,0,M,1.5,O,W9008,W9811,W9008.1993,271,2002,-23.19,4.11,104,64,1.63,4,4.22,0.52,5.35
W9502,F,2001,W9502.2001,1994,7,W9502.2001,2,b,Wcubs,3,no,0,M,1.5,TW,W9308,W8807,W9308.1994,272,2002,-23.17,4.2,88,62,1.42,4,7.41,0.52,5.35
W0104,F,2011,W0104.2011,2000,11,W0104.2011,2,b,Wcubs,2,no,0,M,2.5,TW,W9909,UNKNOWN01,W9909.2000,634,2012,-22.97,4.33,78,60,1.3,5,9.39,0.53,9.71
W9403,F,1996,W9403.1996,1993,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W8808,W8607,W8808.1993,16,1997,-22.56,4.55,77,54,1.43,4,2.19,,
W8905,F,1995,W8905.1995,1987,8,W8905.1995,2,b,Wcubs,2,no,0,M,1.5,O,NA,W8804,NA.1987,38,1996,-22.66,4.29,85,59,1.44,4,4.37,0.53,5.77
W9403,F,1999,W9403.1999,1993,6,W9403.1999,2,b,Wcubs,2,no,0,P,1.5,P,W8808,W8607,W8808.1993,221,2000,-22.63,4.89,102,58,1.76,4,3.94,0.78,4.14
W9914,F,2012,W9914.2012,1998,14,W9914.2012,2,b,Wcubs,2,no,0,M,1.5,O,W9404,W9311,W9404.1998,584,2013,-23.37,4.58,98,61,1.61,4,7.84,0.53,10.79
W0109,F,2003,W0109.2003,1994,9,W0109.2003,2,b,Wcubs,2,no,0,M,1.5,TW,W0121,W9002,W0121.1994,377,2004,-23.4,3.93,87,62,1.4,4,4.77,0.54,3.6
W8906,F,2004,W8906.2004,1981,23,W8906.2004,2,b,Wcubs,3,no,0,M,1.5,TW,NA,NA,NA.1981,409,2005,-23.74,3.89,127,70,1.81,4,8.06,0.54,5.97
W9403,F,2003,W9403.2003,1993,10,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W8808,W8607,W8808.1993,369,2004,-22.88,4.7,105,61.5,1.71,6,2.95,,
W8904,F,2005,W8904.2005,1987,18,W8904.2005,2,b,Wcubs,3,no,0,M,1.5,O,NA,W8804,NA.1987,445,2006,-23.44,4.75,91,61,1.49,4,6.21,0.55,7.27
W8906,F,1998,W8906.1998,1981,17,W8906.1998,2,b,Wcubs,3,no,0,M,1.5,TW,NA,NA,NA.1981,159,1999,-22.85,4.82,110,66,1.67,4,4.34,0.55,4.24
W9003,F,1998,W9003.1998,1989,9,W9003.1998,2,b,Wcubs,3,no,0,M,1.5,TH,W8802,UNKNOWN25,W8802.1989,160,1999,-22.93,4.41,104,61,1.7,4,3.49,0.55,4.13
W8808,F,1998,W8808.1998,1981,17,W8808.1998,2,b,Wcubs,3,no,0,M,1.5,O,NA,NA,NA.1981,157,1999,-22.77,4.21,90,61,1.48,4,5.07,0.56,4.37
W9404,F,1998,W9404.1998,1993,5,W9404.1998,2,b,Wcubs,3,no,0,M,1.5,O,W9008,W9811,W9008.1993,162,1999,-22.95,4.05,89,57,1.56,4,4.33,0.56,4.21
W9404,F,1995,W9404.1995,1993,2,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W9008,W9811,W9008.1993,52,1996,-22.67,3.73,68,53,1.28,4,3.14,,
W9008,F,2001,W9008.2001,1986,15,W9008.2001,2,b,Wcubs,2,no,0,M,1.5,TW,W8811,NA,W8811.1986,267,2002,-23.38,3.99,96,63,1.52,4,5.3,0.57,5.2
W9306,F,1997,W9306.1997,1992,5,W9306.1997,2,b,Wcubs,2,no,0,M,1.5,O,W8906,UNKNOWN26,W8906.1992,128,1998,-22.89,3.8,84,58,1.45,4,3.32,0.57,4.65
W9307,F,1999,W9307.1999,1992,7,W9307.1999,2,b,Wcubs,3,no,0,M,1.5,O,W8906,UNKNOWN26,W8906.1992,219,2000,-22.9,4.77,89,59,1.51,4,4.87,0.58,8.37
W0229,F,2008,W0229.2008,1998,10,W0229.2008,2,b,Wcubs,2,no,0,M,2.5,TH,01WW09,W9921,01WW09.1998,738,2009,-22.75,4.3,98,64.5,1.52,4,16.75,0.58,10.68
W9404,F,1996,W9404.1996,1993,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W9008,W9811,W9008.1993,17,1997,-22.87,4.23,83.5,56,1.49,6,2.67,,
W9101,F,2004,W9101.2004,1990,14,W9101.2004,2,b,Wcubs,2,no,0,M,1.5,TW,W8906,W8607,W8906.1990,411,2005,-23.39,4.46,106,64,1.66,4,3.52,0.59,5.83
W9806,F,2004,W9806.2004,1996,8,W9806.2004,2,b,Wcubs,2,no,0,M,1.5,TW,W0121,NA,W0121.1996,415,2005,-23.11,4.29,94,64,1.47,4,5.18,0.59,6.97
W0018,F,2006,W0018.2006,1999,7,W0018.2006,2,b,Wcubs,3,no,0,M,2.5,TH,W9504,V235813,W9504.1999,902,2007,-23.21,4.71,97,63,1.54,4,6.87,0.6,11.65
W0303,F,2012,W0303.2012,2002,10,W0303.2012,2,b,Wcubs,2,no,0,M,1.5,TW,W8906,W0012,W8906.2002,586,2013,-22.96,4.2,80,61,1.31,4,14.51,0.6,9.81
W8808,F,1995,W8808.1995,1981,14,W8808.1995,2,b,Wcubs,3,no,0,M,1.5,TW,NA,NA,NA.1981,36,1996,-22.99,3.92,94,62,1.52,4,4.66,0.6,5.53
W9504,F,1996,W9504.1996,1994,2,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W9308,W8807,W9308.1994,18,1997,-22.8,4.8,76,57.8,1.31,6,3.44,,
W9308,F,2002,W9308.2002,1988,14,W9308.2002,2,b,Wcubs,2,no,0,M,1.5,O,W8811,W8806,W8811.1988,859,2003,-22.74,4.34,101,65,1.55,4,9.38,0.61,6.38
W9504,F,1996,W9504.1996,1994,2,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W9308,W8807,W9308.1994,18,1997,-22.8,4.8,76,57.8,1.31,6,3.44,,
W0004,F,2005,W0004.2005,1994,11,W0004.2005,2,b,Wcubs,3,no,0,M,1.5,TW,NA,W9002,NA.1994,450,2006,-22.93,4.47,95,64,1.48,5,5.91,0.63,6.8
W9008,F,1997,W9008.1997,1986,11,W9008.1997,2,b,Wcubs,2,no,0,M,1.5,TW,W8811,NA,W8811.1986,124,1998,-23.36,3.92,102,62,1.65,4,3.64,0.63,4.43
W9504,F,1999,W9504.1999,1994,5,W9504.1999,2,b,Wcubs,3,no,0,P,2.5,P,W9308,W8807,W9308.1994,223,2000,-22.74,4.99,82,57,1.44,4,4.69,0.68,4.19
W9007,F,2003,W9007.2003,1986,17,W9007.2003,2,b,Wcubs,2,no,0,M,1.5,TW,NA,NA,NA.1986,367,2004,-22.93,4.19,98,62,1.58,4,4.35,0.64,3.36
W9502,F,2003,W9502.2003,1994,9,W9502.2003,2,b,Wcubs,3,no,0,M,1.5,TW,W9308,W8807,W9308.1994,371,2004,-23.46,3.85,100,64,1.56,4,4.62,0.64,4.16
W9008,F,1995,W9008.1995,1986,9,W9008.1995,2,b,Wcubs,3,no,0,M,1.5,TW,W8811,NA,W8811.1986,41,1996,-23.45,3.26,95,60,1.58,4,4.65,0.65,4.23
W0004,F,2001,W0004.2001,1994,7,W0004.2001,2,b,Wcubs,2,no,0,M,1.5,TW,NA,W9002,NA.1994,280,2002,-22.73,4.27,86,60,1.43,4,5.3,0.65,5.32
W9003,F,2000,W9003.2000,1989,11,W9003.2000,2,b,Wcubs,2,no,0,M,1.5,TW,W8802,UNKNOWN25,W8802.1989,239,2001,-22.91,5.1,112,62,1.81,4,3.36,0.65,3.71
W9507,F,1996,W9507.1996,1994,2,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W8906,W8607,W8906.1994,21,1997,-22.72,4.36,43,44,0.98,4,3.24,,
W9909,F,2002,W9909.2002,1989,13,W9909.2002,2,b,Wcubs,4,no,0,M,1.5,TW,NA,NA,NA.1989,331,2003,-22.91,3.86,78,66,1.18,4,4.25,0.65,4.33
W0004,F,2003,W0004.2003,1994,9,W0004.2003,2,b,Wcubs,3,no,0,M,1.5,TW,NA,W9002,NA.1994,873,2004,-22.84,4.02,95,62,1.53,4,6.34,0.68,7.75
W9507,F,1997,W9507.1997,1994,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W8906,W8607,W8906.1994,134,1998,-22.73,4.37,65,54,1.2,4,2.77,,
W9307,F,2003,W9307.2003,1992,11,W9307.2003,2,b,Wcubs,3,no,0,M,1.5,TW,W8906,UNKNOWN26,W8906.1992,872,2004,-23.57,4.48,110,65,1.69,4,9.66,0.69,12.18
W9008,F,1999,W9008.1999,1986,13,W9008.1999,2,b,Wcubs,3,no,0,M,1.5,TW,W8811,NA,W8811.1986,833,2000,-23.25,3.92,111,61,1.82,4,5.42,0.75,7.45
W8904,F,2002,W8904.2002,1987,15,W8904.2002,2,b,Wcubs,2,no,0,M,1.5,O,NA,W8804,NA.1987,842,2003,-23.12,4.39,84,60,1.4,4,7.69,0.74,7.92
W9507,F,1998,W9507.1998,1994,4,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W8906,W8607,W8906.1994,164,1999,-22.44,4.74,82,59,1.39,4,3.38,,
W9310,F,1999,W9310.1999,1992,7,W9310.1999,2,b,Wcubs,3,no,0,M,1.5,TW,W9308,W8807,W9308.1992,220,2000,-22.9,3.87,100,60,1.67,4,4.32,0.8,4.16
W9909,F,2005,W9909.2005,1989,16,W9909.2005,2,b,Wcubs,3,no,0,M,1.5,O,NA,NA,NA.1989,447,2006,-23.3,4.75,109,65,1.68,4,3.84,0.85,3.67
W8904,F,1996,W8904.1996,1987,9,W8904.1996,2,b,Wcubs,1,no,0,M,1.5,TH,NA,W8804,NA.1987,4,1997,-23.05,5.13,100,62,1.61,4,3.56,0.86,3.75
W8904,F,1999,W8904.1999,1987,12,W8904.1999,2,b,Wcubs,2,no,0,M,1.5,O,NA,W8804,NA.1987,215,2000,-22.77,5.17,107,60,1.78,4,4.04,0.87,3.43
W9615,F,2002,W9615.2002,1995,7,W9615.2002,2,b,Wcubs,2,no,0,P,1.5,P,W8905,W9409,W8905.1995,329,2003,-22.59,4.35,92,58,1.59,4,4.58,0.53,4.14
W0104,F,2009,W0104.2009,2000,9,W0104.2008,3,s,Wcubs,2,no,1,M,2.5,FR,W9909,UNKNOWN01,W9909.2000,792,2010,-22.91,4.8,97,62,1.56,4,5.64,0.64,
W0104,F,2015,W0104.2015,2000,15,W0104.2014,3,s,Wcubs,3,no,1,M,2.5,O,W9909,UNKNOWN01,W9909.2000,714,2016,-23.38,4.4,102,59,1.73,5,8.9,0.48,
W0104,F,2014,W0104.2014,2000,14,W0104.2014,2,b,Wcubs,3,no,0,M,2.5,TW,W9909,UNKNOWN01,W9909.2000,725,2015,-23.21,4.15,83.6,59,1.42,4,11.16,0.48,
W9804,F,2000,W9804.2000,1997,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W9008,W9811,W9008.1997,243,2001,-22.64,4.3,71,54.5,1.3,4,4.53,,
W0107,F,2008,W0107.2008,2000,8,W0107.2008,2,b,Wcubs,1,yes,0,M,litterloss,TW,W9003,W0801,W9003.2000,735,2009,-22.76,4.45,97,66,1.47,4,12.44,0,
W0217,F,2010,W0217.2010,2001,9,W0217.2010,2,b,Wcubs,2,no,0,M,1.5,TW,W9403,UNKNOWN02,W9403.2001,666,2011,-23.07,4.5,68,57,1.19,4,15,0.37,
W0217,F,2012,W0217.2012,2001,11,W0217.2012,2,b,Wcubs,2,no,0,M,2.5,TH,W9403,UNKNOWN02,W9403.2001,585,2013,-23.19,4.69,79,59,1.34,5,7.59,0.35,
W9806,F,1998,W9806.1998,1996,2,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0121,NA,W0121.1996,167,1999,-22.62,4.54,62,54,1.15,4,4.53,,
W0231,F,2007,W0231.2007,1992,15,W0231.2007,2,b,Wcubs,2,no,0,M,2.5,O,W0121,W8809,W0121.1992,522,2008,-23.02,4.6,88,65,1.35,4,5.35,0.39,
W0231,F,2008,W0231.2008,1992,16,W0231.2007,3,s,Wcubs,2,no,1,M,2.5,,W0121,W8809,W0121.1992,739,2009,-22.78,4.86,83,67,1.24,4,8.8,0.35,
W0303,F,2010,W0303.2010,2002,8,W0303.2010,2,b,Wcubs,2,no,0,M,1.5,TW,W8906,W0012,W8906.2002,668,2011,-22.29,4.62,74,56,1.32,4,7.03,0,
W9806,F,1999,W9806.1999,1996,3,NA,1,l,Sfem,0,unknown,unknown,N,unknown,NKR,W0121,NA,W0121.1996,224,2000,-22.54,4.86,76,58,1.31,4,9.85,,
W0605,F,2015,W0605.2015,2005,10,W0605.2015,2,b,Wcubs,2,no,0,M,2.5,TH,W0229,UNKNOWN11,W0229.2005,579,2016,-23.55,4.49,80.8,58,1.39,5,8.27,0.56,
W0620,F,2011,W0620.2011,2005,6,W0620.2011,2,b,Wcubs,1,no,0,M,1.5,O,W0004,UNKNOWN06,W0004.2005,638,2012,-22.86,4.42,79,63,1.25,5,8,0.48,
W0620,F,2012,W0620.2012,2005,7,W0620.2011,3,s,Wcubs,1,yes,1,M,1.5,TW,W0004,UNKNOWN06,W0004.2005,591,2013,-23.2,4.89,86,62,1.39,5,31.33,0.48,
